onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	FamPlace	4	4	0.9369659980002325	1
48	18	UnfamPlace	5	2	0.976585985001293	1
70	18	FamPerson	1	6	0.808943089999957	1
92	18	Object	3	4	1.041468313000223	1
114	18	UnfamPerson	2	6	0.8489343699984602	1
136	18	UnfamPerson	2	3	1.057523520998075	1
158	18	FamPerson	1	3	0.8254586399998516	1
180	18	UnfamPlace	5	4	1.138193597998907	1
202	18	FamPlace	4	6	0.8643115009981557	1
224	18	Object	3	6	0.8577908070001286	1
268	18	Object	3	3	0.793839535999723	1
290	18	UnfamPlace	5	5	1.192643029000465	1
312	18	UnfamPerson	2	5	0.8089457120004226	1
334	18	FamPlace	4	5	0.8335789470002055	1
356	18	FamPerson	1	4	1.009007348999148	1
378	18	FamPerson	1	1	0.8087361180005246	1
400	18	UnfamPerson	2	4	0.8324693819995446	1
422	18	UnfamPlace	5	6	0.8166828889989119	1
444	18	Object	3	1	0.8485300489992369	1
466	18	FamPlace	4	2	0.6338618890004	1
510	18	FamPlace	4	1	0.8497245049984485	1
532	18	UnfamPerson	2	2	0.7289846759995271	1
554	18	Object	3	2	0.9684780140014482	1
576	18	FamPerson	1	2	0.6970655949990032	1
598	18	UnfamPlace	5	3	0.6978924770010053	1
620	18	UnfamPlace	5	1	0.8009064360012417	1
642	18	UnfamPerson	2	1	0.8737922000000253	1
664	18	Object	3	5	0.8974428820001776	1
686	18	FamPerson	1	5	0.9683241560014721	1
708	18	FamPlace	4	3	1.082016393000231	1
