onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	Object	3	4	1.124183824998909	1
48	18	FamPlace	4	2	1.004869258998951	1
70	18	UnfamPlace	5	5	1.204888666001352	1
92	18	UnfamPerson	2	2	0.9569359519991849	1
114	18	FamPerson	1	5	0.940590455000347	1
136	18	FamPerson	1	2	0.8844582499987155	1
158	18	UnfamPlace	5	4	1.171588840999902	1
180	18	FamPlace	4	3	0.7715904459982994	1
202	18	Object	3	5	1.004144303999055	1
224	18	UnfamPerson	2	4	0.8847234099994239	1
268	18	UnfamPerson	2	1	0.8361101800001052	1
290	18	FamPlace	4	1	1.004525112999545	1
312	18	FamPerson	1	1	1.132797607999237	1
334	18	Object	3	1	0.900294348000898	1
356	18	UnfamPlace	5	6	0.9080949519993737	1
378	18	UnfamPlace	5	1	0.8286911169998348	1
400	18	FamPerson	1	6	0.7645162519984297	1
422	18	FamPlace	4	6	0.9316239069994481	1
444	18	UnfamPerson	2	5	0.9241902940011641	1
466	18	Object	3	3	0.8998671720000857	1
510	18	Object	3	2	n/a	0
532	18	FamPerson	1	4	0.7637453440001991	1
554	18	UnfamPerson	2	6	1.131995350999205	1
576	18	UnfamPlace	5	3	0.9883545599986974	1
598	18	FamPlace	4	5	0.9247037880013522	1
620	18	FamPlace	4	4	0.8370261460004258	1
642	18	FamPerson	1	3	0.9481944760009355	1
664	18	UnfamPerson	2	3	0.8614911250006116	1
686	18	UnfamPlace	5	2	0.9646492639985809	1
708	18	Object	3	6	0.86886764099836	1
