onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	UnfamPlace	5	5	0.5409203270028229	1
48	18	UnfamPerson	2	1	0.5566545370020322	1
70	18	Object	3	1	0.5801501970054233	1
92	18	FamPlace	4	5	0.7332333530066535	1
114	18	FamPerson	1	6	0.4124540060001891	1
136	18	FamPerson	1	1	0.4528132699997514	1
158	18	Object	3	2	0.5324996490016929	1
180	18	UnfamPerson	2	2	0.4851870050042635	1
202	18	UnfamPlace	5	6	0.4528576990051079	1
224	18	FamPlace	4	4	0.5809919310049736	1
268	18	FamPlace	4	3	0.5399673290012288	1
290	18	UnfamPerson	2	6	0.5486102440045215	1
312	18	FamPerson	1	2	0.5015228070042212	1
334	18	UnfamPlace	5	1	0.5728034990024753	1
356	18	Object	3	6	0.5814725029995316	1
378	18	Object	3	4	0.7741566900003818	1
400	18	FamPerson	1	3	0.5322883900007582	1
422	18	UnfamPerson	2	4	0.6525416200020118	1
444	18	FamPlace	4	1	0.6454876560019329	1
466	18	UnfamPlace	5	4	0.5324094910029089	1
510	18	UnfamPlace	5	2	0.6368309660028899	1
532	18	FamPerson	1	5	0.5089332570059923	1
554	18	FamPlace	4	6	0.4921431559996563	1
576	18	Object	3	3	0.7014916940024705	1
598	18	UnfamPerson	2	3	0.469224946005852	1
620	18	UnfamPerson	2	5	0.5893551860062871	1
642	18	FamPerson	1	4	0.5014479960009339	1
664	18	FamPlace	4	2	0.4841603599998052	1
686	18	Object	3	5	0.4849887590025901	1
708	18	UnfamPlace	5	3	0.4929554059999646	1
