onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	FamPlace	4	4	0.4255352090003726	1
48	18	UnfamPlace	5	2	0.5376868810008091	1
70	18	FamPerson	1	6	0.6899987250008053	1
92	18	Object	3	4	0.6507666960005736	1
114	18	UnfamPerson	2	6	0.7060145140003442	1
136	18	UnfamPerson	2	3	0.6268887100004576	1
158	18	FamPerson	1	3	0.3940558060003241	1
180	18	UnfamPlace	5	4	0.8587803240006906	1
202	18	FamPlace	4	6	0.6106678440000906	1
224	18	Object	3	6	0.7063205110007402	1
268	18	Object	3	3	0.6174831220005217	1
290	18	UnfamPlace	5	5	0.4746439770005964	1
312	18	UnfamPerson	2	5	0.402433461000328	1
334	18	FamPlace	4	5	0.5540877319999709	1
356	18	FamPerson	1	4	0.746703658000115	1
378	18	FamPerson	1	1	0.4506967860006625	1
400	18	UnfamPerson	2	4	0.5866804420002154	1
422	18	UnfamPlace	5	6	0.8175714000008156	1
444	18	Object	3	1	0.6342421140006991	1
466	18	FamPlace	4	2	0.4734074730004068	1
510	18	FamPlace	4	1	0.7940850430004502	1
532	18	UnfamPerson	2	2	0.506209490999936	1
554	18	Object	3	2	0.4737667460003649	1
576	18	FamPerson	1	2	0.7785120210000969	1
598	18	UnfamPlace	5	3	0.6103805660004582	1
620	18	UnfamPlace	5	1	0.6027418300000136	1
642	18	UnfamPerson	2	1	0.4972914500003753	1
664	18	Object	3	5	0.5063387980007974	1
686	18	FamPerson	1	5	0.4340119410007901	1
708	18	FamPlace	4	3	0.6895934379999744	1
