onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	FamPerson	1	4	0.7847522330011998	1
48	18	UnfamPlace	5	5	0.7361472829998092	1
70	18	FamPlace	4	4	0.7613560740010143	1
92	18	UnfamPerson	2	4	0.7359660680012894	1
114	18	Object	3	6	0.6480403790010314	1
136	18	Object	3	1	0.8324141370012512	1
158	18	FamPlace	4	5	0.8013019059999351	1
180	18	UnfamPlace	5	6	0.7134259780013963	1
202	18	FamPerson	1	6	0.9601498490010272	1
224	18	UnfamPerson	2	2	0.7205168510008662	1
268	18	UnfamPerson	2	6	0.7531036300006235	1
290	18	UnfamPlace	5	1	0.7852306019995012	1
312	18	Object	3	4	1.032532467001147	1
334	18	FamPerson	1	1	0.9841217220018734	1
356	18	FamPlace	4	1	0.8164870549990155	1
378	18	FamPlace	4	2	0.8002296090016898	1
400	18	Object	3	2	0.7921510519990989	1
422	18	UnfamPlace	5	2	0.8416511809991789	1
444	18	UnfamPerson	2	3	0.8571698880004988	1
466	18	FamPerson	1	5	0.7290562320013123	1
510	18	FamPerson	1	3	0.7685439170018071	1
532	18	Object	3	5	1.056437316001393	1
554	18	UnfamPerson	2	1	0.8243627570009266	1
576	18	FamPlace	4	6	0.8651328550004109	1
598	18	UnfamPlace	5	3	0.992836443001579	1
620	18	UnfamPlace	5	4	0.9049030530004529	1
642	18	Object	3	3	1.008715618001588	1
664	18	UnfamPerson	2	5	1.040981074002048	1
686	18	FamPlace	4	3	0.8007952230000228	1
708	18	FamPerson	1	2	0.8005023030018492	1
