onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	UnfamPerson	2	1	0.7497371030040085	1
48	18	Object	3	5	0.8387737739976728	1
70	18	FamPerson	1	2	0.8693796940060565	1
92	18	UnfamPlace	5	1	0.8621678110066568	1
114	18	FamPlace	4	1	1.078125857995474	1
136	18	FamPlace	4	4	0.6539042369986419	1
158	18	FamPerson	1	5	0.82990670100844	1
180	18	Object	3	6	0.7576153539994266	1
202	18	UnfamPerson	2	5	0.9020631650055293	1
224	18	UnfamPlace	5	4	0.878199486003723	1
268	18	UnfamPlace	5	6	1.573912066000048	1
290	18	Object	3	1	n/a	0
312	18	FamPlace	4	3	0.9497997620055685	1
334	18	UnfamPerson	2	3	0.846209623006871	1
356	18	FamPerson	1	1	0.8534021590021439	1
378	18	FamPerson	1	6	0.8617718790046638	1
400	18	FamPlace	4	5	0.8780683840013808	1
422	18	Object	3	4	0.8386640569951851	1
444	18	UnfamPlace	5	5	0.7659463500021957	1
466	18	UnfamPerson	2	6	0.7097976020013448	1
510	18	UnfamPerson	2	2	0.7105718240054557	1
532	18	FamPlace	4	6	1.013539781997679	1
554	18	UnfamPlace	5	2	0.6317462980077835	1
576	18	FamPerson	1	4	0.7109401549969334	1
598	18	Object	3	3	0.8861074620072031	1
620	18	Object	3	2	0.6697893429955002	1
642	18	FamPlace	4	2	0.7582282350049354	1
664	18	UnfamPlace	5	3	n/a	0
686	18	FamPerson	1	3	0.9258123879990308	1
708	18	UnfamPerson	2	4	0.7575400770001579	1
