onset	duration	trial_type	trial_type_id	identity	response_time	accuracy
26	18	UnfamPlace	5	5	1.004741709009977	1
48	18	UnfamPerson	2	1	0.8602600209997036	1
70	18	Object	3	1	0.7650608760013711	1
92	18	FamPlace	4	5	1.012339621011051	1
114	18	FamPerson	1	6	0.8518171600007918	1
136	18	FamPerson	1	1	0.8450818560086191	1
158	18	Object	3	2	0.5890375300077721	1
180	18	UnfamPerson	2	2	0.9973898140015081	1
202	18	UnfamPlace	5	6	0.717205818000366	1
224	18	FamPlace	4	4	0.8291823740000837	1
268	18	FamPlace	4	3	0.9320111650013132	1
290	18	UnfamPerson	2	6	0.9014681660046335	1
312	18	FamPerson	1	2	0.757829287002096	1
334	18	UnfamPlace	5	1	0.8607296650006901	1
356	18	Object	3	6	0.8367136750021018	1
378	18	Object	3	4	1.32462441700045	1
400	18	FamPerson	1	3	0.7569516689982265	1
422	18	UnfamPerson	2	4	0.925141641011578	1
444	18	FamPlace	4	1	0.9491198080067988	1
466	18	UnfamPlace	5	4	0.8692128430120647	1
510	18	UnfamPlace	5	2	0.8129531310114544	1
532	18	FamPerson	1	5	0.8521294050005963	1
554	18	FamPlace	4	6	0.8287924699980067	1
576	18	Object	3	3	0.8446696850005537	1
598	18	UnfamPerson	2	3	0.8438833430118393	1
620	18	UnfamPerson	2	5	0.7894858250074321	1
642	18	FamPerson	1	4	0.7245823090051999	1
664	18	FamPlace	4	2	0.6771808490011608	1
686	18	Object	3	5	1.109313987006317	1
708	18	UnfamPlace	5	3	0.7089623500069138	1
